voxel_id,fix_x,fix_y,original_id
vase_0332_x160_y20_aug_0_315,-45,-56,vase_0332_x160_y20
tent_0180_x50_y130_aug_1_315,-44,35,tent_0180_x50_y130
sofa_0541_x130_y5_aug_2_315,-44,149,sofa_0541_x130_y5
vase_0332_x55_y0_aug_3_315,-42,171,vase_0332_x55_y0
tent_0180_x30_y40_aug_4_315,-43,25,tent_0180_x30_y40
sofa_0216_x100_y60_aug_5_315,-42,106,sofa_0216_x100_y60
chair_0928_x90_y145_aug_6_315,-44,-110,chair_0928_x90_y145
chair_0466_x125_y145_aug_7_315,-42,135,chair_0466_x125_y145
sofa_0011_x60_y45_aug_8_315,-42,-54,sofa_0011_x60_y45
vase_0174_x135_y55_aug_9_315,-45,5,vase_0174_x135_y55
bottle_0050_x20_y160_aug_10_315,-42,86,bottle_0050_x20_y160
bowl_0052_x115_y110_aug_11_315,-44,76,bowl_0052_x115_y110
sofa_0502_x100_y80_aug_12_315,-41,151,sofa_0502_x100_y80
chair_0117_x165_y75_aug_13_315,-45,120,chair_0117_x165_y75
bowl_0050_x25_y5_aug_14_315,-41,22,bowl_0050_x25_y5
chair_0706_x120_y130_aug_15_315,-43,-19,chair_0706_x120_y130
bowl_0011_x125_y175_aug_16_315,-44,93,bowl_0011_x125_y175
laptop_0045_x15_y170_aug_17_315,-42,98,laptop_0045_x15_y170
vase_0069_x75_y15_aug_18_315,-45,-75,vase_0069_x75_y15
bottle_0122_x110_y95_aug_19_315,-42,37,bottle_0122_x110_y95
sofa_0548_x80_y120_aug_20_315,-41,-19,sofa_0548_x80_y120
dresser_0115_x175_y55_aug_21_315,-43,29,dresser_0115_x175_y55
lamp_0025_x110_y155_aug_22_315,-42,-98,lamp_0025_x110_y155
vase_0275_x45_y175_aug_23_315,-45,169,vase_0275_x45_y175
cup_0081_x85_y160_aug_24_315,-42,-97,cup_0081_x85_y160
bowl_0011_x130_y20_aug_25_315,-41,-22,bowl_0011_x130_y20
bowl_0061_x10_y105_aug_26_315,-44,-98,bowl_0061_x10_y105
vase_0458_x130_y30_aug_27_315,-43,-17,vase_0458_x130_y30
vase_0199_x175_y90_aug_28_315,-44,-169,vase_0199_x175_y90
xbox_0089_x30_y150_aug_29_315,-42,131,xbox_0089_x30_y150
car_0286_x100_y15_aug_30_315,-44,32,car_0286_x100_y15
table_0449_x25_y115_aug_31_315,-44,-168,table_0449_x25_y115
bookshelf_0320_x110_y60_aug_32_315,-44,21,bookshelf_0320_x110_y60
dresser_0018_x130_y70_aug_33_315,-44,150,dresser_0018_x130_y70
vase_0069_x60_y90_aug_34_315,-45,116,vase_0069_x60_y90
stairs_0144_x20_y150_aug_35_315,-43,-20,stairs_0144_x20_y150
vase_0493_x145_y110_aug_36_315,-42,-166,vase_0493_x145_y110
curtain_0075_x70_y110_aug_37_315,-44,21,curtain_0075_x70_y110
vase_0262_x155_y95_aug_38_315,-42,-68,vase_0262_x155_y95
sofa_0011_x45_y145_aug_39_315,-45,87,sofa_0011_x45_y145
vase_0196_x150_y125_aug_40_315,-44,60,vase_0196_x150_y125
vase_0369_x5_y160_aug_41_315,-44,-149,vase_0369_x5_y160
lamp_0083_x40_y25_aug_42_315,-42,113,lamp_0083_x40_y25
bottle_0207_x65_y100_aug_43_315,-41,-55,bottle_0207_x65_y100
chair_0610_x55_y150_aug_44_315,-41,-67,chair_0610_x55_y150
vase_0311_x170_y150_aug_45_315,-43,171,vase_0311_x170_y150
chair_0298_x175_y170_aug_46_315,-44,-142,chair_0298_x175_y170
tent_0180_x110_y115_aug_47_315,-43,162,tent_0180_x110_y115
sofa_0610_x140_y165_aug_48_315,-42,-139,sofa_0610_x140_y165
vase_0543_x125_y100_aug_49_315,-44,60,vase_0543_x125_y100
cup_0004_x165_y90_aug_0_320,-40,4,cup_0004_x165_y90
vase_0510_x70_y175_aug_1_320,-39,-131,vase_0510_x70_y175
curtain_0075_x85_y175_aug_2_320,-39,-50,curtain_0075_x85_y175
chair_0145_x100_y70_aug_3_320,-39,-86,chair_0145_x100_y70
bowl_0061_x5_y145_aug_4_320,-40,-53,bowl_0061_x5_y145
sink_0031_x100_y50_aug_5_320,-36,-113,sink_0031_x100_y50
vase_0458_x55_y140_aug_6_320,-38,90,vase_0458_x55_y140
mantel_0066_x50_y85_aug_7_320,-36,120,mantel_0066_x50_y85
cup_0081_x65_y145_aug_8_320,-38,108,cup_0081_x65_y145
bottle_0301_x115_y105_aug_9_320,-40,41,bottle_0301_x115_y105
cup_0066_x50_y155_aug_10_320,-40,179,cup_0066_x50_y155
chair_0545_x130_y5_aug_11_320,-39,-103,chair_0545_x130_y5
vase_0050_x60_y95_aug_12_320,-36,-77,vase_0050_x60_y95
cup_0098_x55_y125_aug_13_320,-37,-68,cup_0098_x55_y125
cone_0071_x110_y10_aug_14_320,-38,59,cone_0071_x110_y10
bathtub_0122_x50_y90_aug_15_320,-40,60,bathtub_0122_x50_y90
sofa_0011_x5_y0_aug_16_320,-39,7,sofa_0011_x5_y0
mantel_0144_x30_y70_aug_17_320,-39,46,mantel_0144_x30_y70
bottle_0205_x100_y20_aug_18_320,-39,-112,bottle_0205_x100_y20
stairs_0113_x60_y175_aug_19_320,-36,-179,stairs_0113_x60_y175
bowl_0029_x155_y75_aug_20_320,-37,-108,bowl_0029_x155_y75
bench_0078_x70_y25_aug_21_320,-39,-68,bench_0078_x70_y25
cup_0083_x0_y150_aug_22_320,-38,157,cup_0083_x0_y150
curtain_0143_x100_y120_aug_23_320,-40,-88,curtain_0143_x100_y120
sink_0029_x25_y40_aug_24_320,-39,-171,sink_0029_x25_y40
dresser_0255_x115_y105_aug_25_320,-40,108,dresser_0255_x115_y105
cup_0071_x175_y120_aug_26_320,-38,110,cup_0071_x175_y120
bench_0175_x40_y90_aug_27_320,-37,-168,bench_0175_x40_y90
sink_0029_x115_y155_aug_28_320,-38,7,sink_0029_x115_y155
vase_0199_x80_y5_aug_29_320,-38,44,vase_0199_x80_y5
vase_0369_x135_y150_aug_30_320,-37,155,vase_0369_x135_y150
bookshelf_0107_x35_y70_aug_31_320,-39,-14,bookshelf_0107_x35_y70
vase_0268_x0_y10_aug_32_320,-40,128,vase_0268_x0_y10
bookshelf_0107_x145_y85_aug_33_320,-37,170,bookshelf_0107_x145_y85
bed_0163_x155_y50_aug_34_320,-37,-48,bed_0163_x155_y50
bookshelf_0504_x55_y155_aug_35_320,-40,27,bookshelf_0504_x55_y155
bench_0091_x20_y75_aug_36_320,-38,125,bench_0091_x20_y75
chair_0606_x150_y160_aug_37_320,-36,70,chair_0606_x150_y160
dresser_0255_x165_y145_aug_38_320,-37,-95,dresser_0255_x165_y145
bottle_0348_x15_y80_aug_39_320,-36,-17,bottle_0348_x15_y80
cone_0143_x140_y55_aug_40_320,-38,-103,cone_0143_x140_y55
curtain_0030_x5_y155_aug_41_320,-40,-86,curtain_0030_x5_y155
chair_0606_x150_y160_aug_42_320,-38,-9,chair_0606_x150_y160
bowl_0050_x145_y160_aug_43_320,-38,133,bowl_0050_x145_y160
lamp_0025_x110_y175_aug_44_320,-37,113,lamp_0025_x110_y175
vase_0109_x35_y135_aug_45_320,-40,64,vase_0109_x35_y135
vase_0069_x110_y15_aug_46_320,-39,-39,vase_0069_x110_y15
vase_0510_x140_y20_aug_47_320,-37,2,vase_0510_x140_y20
vase_0369_x65_y60_aug_48_320,-36,-153,vase_0369_x65_y60
vase_0515_x115_y30_aug_49_320,-37,-114,vase_0515_x115_y30
bottle_0019_x40_y45_aug_0_325,-32,-73,bottle_0019_x40_y45
chair_0858_x90_y170_aug_1_325,-35,-93,chair_0858_x90_y170
chair_0117_x90_y110_aug_2_325,-35,107,chair_0117_x90_y110
chair_0545_x30_y50_aug_3_325,-32,86,chair_0545_x30_y50
sink_0031_x60_y5_aug_4_325,-34,-34,sink_0031_x60_y5
chair_0298_x145_y95_aug_5_325,-31,137,chair_0298_x145_y95
chair_0606_x160_y5_aug_6_325,-35,-124,chair_0606_x160_y5
bed_0275_x75_y175_aug_7_325,-35,91,bed_0275_x75_y175
bookshelf_0504_x170_y120_aug_8_325,-32,-41,bookshelf_0504_x170_y120
sofa_0515_x130_y65_aug_9_325,-34,-146,sofa_0515_x130_y65
chair_0689_x125_y30_aug_10_325,-34,121,chair_0689_x125_y30
vase_0458_x25_y70_aug_11_325,-35,-155,vase_0458_x25_y70
vase_0268_x170_y135_aug_12_325,-32,-174,vase_0268_x170_y135
bottle_0205_x105_y115_aug_13_325,-33,150,bottle_0205_x105_y115
vase_0203_x85_y10_aug_14_325,-35,99,vase_0203_x85_y10
lamp_0083_x135_y80_aug_15_325,-35,160,lamp_0083_x135_y80
vase_0123_x115_y140_aug_16_325,-35,-97,vase_0123_x115_y140
chair_0928_x100_y0_aug_17_325,-33,-104,chair_0928_x100_y0
chair_0014_x85_y165_aug_18_325,-34,135,chair_0014_x85_y165
xbox_0089_x170_y155_aug_19_325,-35,140,xbox_0089_x170_y155
chair_0397_x160_y150_aug_20_325,-35,152,chair_0397_x160_y150
vase_0493_x115_y155_aug_21_325,-31,-146,vase_0493_x115_y155
chair_0145_x165_y10_aug_22_325,-33,97,chair_0145_x165_y10
bottle_0122_x95_y95_aug_23_325,-34,-143,bottle_0122_x95_y95
chair_0897_x30_y95_aug_24_325,-32,-115,chair_0897_x30_y95
laptop_0045_x125_y30_aug_25_325,-35,-61,laptop_0045_x125_y30
vase_0369_x130_y105_aug_26_325,-31,65,vase_0369_x130_y105
bench_0122_x65_y20_aug_27_325,-31,140,bench_0122_x65_y20
bookshelf_0504_x65_y130_aug_28_325,-34,96,bookshelf_0504_x65_y130
xbox_0026_x80_y140_aug_29_325,-31,-172,xbox_0026_x80_y140
toilet_0281_x25_y145_aug_30_325,-32,-29,toilet_0281_x25_y145
cup_0081_x20_y40_aug_31_325,-33,-62,cup_0081_x20_y40
chair_0241_x90_y30_aug_32_325,-32,90,chair_0241_x90_y30
toilet_0281_x160_y105_aug_33_325,-33,-92,toilet_0281_x160_y105
sofa_0256_x125_y55_aug_34_325,-35,80,sofa_0256_x125_y55
bowl_0068_x50_y145_aug_35_325,-31,133,bowl_0068_x50_y145
bench_0121_x110_y125_aug_36_325,-33,-82,bench_0121_x110_y125
cup_0053_x175_y0_aug_37_325,-35,-73,cup_0053_x175_y0
vase_0262_x155_y95_aug_38_325,-34,35,vase_0262_x155_y95
lamp_0083_x115_y60_aug_39_325,-31,-81,lamp_0083_x115_y60
lamp_0083_x45_y165_aug_40_325,-32,97,lamp_0083_x45_y165
chair_0298_x40_y125_aug_41_325,-34,168,chair_0298_x40_y125
bowl_0068_x0_y125_aug_42_325,-33,-10,bowl_0068_x0_y125
cup_0004_x175_y125_aug_43_325,-34,-124,cup_0004_x175_y125
bowl_0061_x160_y15_aug_44_325,-34,93,bowl_0061_x160_y15
sofa_0478_x155_y90_aug_45_325,-35,111,sofa_0478_x155_y90
bottle_0344_x55_y115_aug_46_325,-32,28,bottle_0344_x55_y115
bottle_0140_x40_y135_aug_47_325,-33,-40,bottle_0140_x40_y135
vase_0515_x140_y30_aug_48_325,-32,-148,vase_0515_x140_y30
bottle_0207_x10_y155_aug_49_325,-33,-178,bottle_0207_x10_y155
bottle_0019_x155_y35_aug_0_330,-26,111,bottle_0019_x155_y35
vase_0515_x60_y150_aug_1_330,-27,163,vase_0515_x60_y150
sofa_0216_x75_y80_aug_2_330,-29,-123,sofa_0216_x75_y80
chair_0928_x85_y65_aug_3_330,-28,-162,chair_0928_x85_y65
table_0449_x25_y115_aug_4_330,-28,153,table_0449_x25_y115
cone_0143_x140_y115_aug_5_330,-29,63,cone_0143_x140_y115
bowl_0029_x165_y55_aug_6_330,-26,-136,bowl_0029_x165_y55
bathtub_0015_x155_y0_aug_7_330,-29,-16,bathtub_0015_x155_y0
car_0286_x110_y110_aug_8_330,-26,131,car_0286_x110_y110
tent_0132_x0_y0_aug_9_330,-27,78,tent_0132_x0_y0
bench_0091_x165_y145_aug_10_330,-30,96,bench_0091_x165_y145
vase_0050_x70_y35_aug_11_330,-27,50,vase_0050_x70_y35
bowl_0068_x95_y150_aug_12_330,-29,-156,bowl_0068_x95_y150
vase_0166_x15_y140_aug_13_330,-30,177,vase_0166_x15_y140
cup_0050_x155_y60_aug_14_330,-26,170,cup_0050_x155_y60
dresser_0045_x45_y110_aug_15_330,-29,107,dresser_0045_x45_y110
vase_0280_x105_y20_aug_16_330,-29,103,vase_0280_x105_y20
cup_0081_x60_y120_aug_17_330,-26,63,cup_0081_x60_y120
table_0449_x160_y165_aug_18_330,-30,-10,table_0449_x160_y165
vase_0247_x20_y50_aug_19_330,-27,127,vase_0247_x20_y50
vase_0280_x135_y160_aug_20_330,-30,7,vase_0280_x135_y160
cone_0078_x120_y65_aug_21_330,-27,12,cone_0078_x120_y65
vase_0379_x40_y30_aug_22_330,-28,-155,vase_0379_x40_y30
toilet_0281_x15_y135_aug_23_330,-30,26,toilet_0281_x15_y135
stool_0057_x175_y135_aug_24_330,-28,-30,stool_0057_x175_y135
bowl_0058_x115_y150_aug_25_330,-26,7,bowl_0058_x115_y150
dresser_0115_x140_y115_aug_26_330,-29,-60,dresser_0115_x140_y115
stairs_0144_x125_y90_aug_27_330,-26,-75,stairs_0144_x125_y90
toilet_0379_x40_y110_aug_28_330,-30,32,toilet_0379_x40_y110
sofa_0256_x45_y30_aug_29_330,-26,126,sofa_0256_x45_y30
vase_0268_x105_y95_aug_30_330,-26,23,vase_0268_x105_y95
sink_0029_x175_y140_aug_31_330,-30,122,sink_0029_x175_y140
stairs_0053_x35_y55_aug_32_330,-26,-159,stairs_0053_x35_y55
vase_0458_x85_y140_aug_33_330,-28,84,vase_0458_x85_y140
toilet_0357_x160_y25_aug_34_330,-30,72,toilet_0357_x160_y25
cup_0004_x165_y90_aug_35_330,-26,-154,cup_0004_x165_y90
cone_0071_x155_y100_aug_36_330,-28,104,cone_0071_x155_y100
chair_0395_x160_y10_aug_37_330,-30,52,chair_0395_x160_y10
vase_0311_x70_y5_aug_38_330,-30,-56,vase_0311_x70_y5
chair_0858_x100_y10_aug_39_330,-29,-98,chair_0858_x100_y10
bowl_0050_x20_y145_aug_40_330,-30,-73,bowl_0050_x20_y145
mantel_0144_x25_y125_aug_41_330,-30,-151,mantel_0144_x25_y125
bottle_0050_x170_y135_aug_42_330,-26,-161,bottle_0050_x170_y135
stool_0017_x70_y150_aug_43_330,-27,74,stool_0017_x70_y150
vase_0190_x110_y40_aug_44_330,-27,-158,vase_0190_x110_y40
bottle_0161_x25_y90_aug_45_330,-27,96,bottle_0161_x25_y90
bottle_0140_x10_y105_aug_46_330,-30,94,bottle_0140_x10_y105
bench_0175_x90_y10_aug_47_330,-27,-125,bench_0175_x90_y10
sofa_0409_x100_y80_aug_48_330,-28,-118,sofa_0409_x100_y80
vase_0458_x105_y150_aug_49_330,-29,172,vase_0458_x105_y150
chair_0241_x105_y50_aug_0_335,-23,156,chair_0241_x105_y50
vase_0515_x80_y85_aug_1_335,-21,-60,vase_0515_x80_y85
bowl_0042_x135_y0_aug_2_335,-24,-138,bowl_0042_x135_y0
vase_0160_x125_y115_aug_3_335,-22,47,vase_0160_x125_y115
vase_0332_x40_y110_aug_4_335,-21,-54,vase_0332_x40_y110
sofa_0409_x100_y80_aug_5_335,-21,-105,sofa_0409_x100_y80
bowl_0029_x25_y70_aug_6_335,-23,-30,bowl_0029_x25_y70
cup_0022_x5_y90_aug_7_335,-21,-145,cup_0022_x5_y90
cup_0083_x25_y25_aug_8_335,-23,-103,cup_0083_x25_y25
car_0286_x5_y15_aug_9_335,-24,115,car_0286_x5_y15
vase_0090_x115_y80_aug_10_335,-22,-142,vase_0090_x115_y80
vase_0262_x75_y65_aug_11_335,-21,-48,vase_0262_x75_y65
vase_0311_x145_y30_aug_12_335,-21,0,vase_0311_x145_y30
vase_0458_x140_y110_aug_13_335,-25,-72,vase_0458_x140_y110
chair_0395_x20_y95_aug_14_335,-23,142,chair_0395_x20_y95
curtain_0075_x85_y175_aug_15_335,-24,-159,curtain_0075_x85_y175
vase_0311_x70_y5_aug_16_335,-24,-148,vase_0311_x70_y5
chair_0545_x25_y165_aug_17_335,-24,-62,chair_0545_x25_y165
cup_0025_x65_y115_aug_18_335,-23,159,cup_0025_x65_y115
sofa_0548_x10_y140_aug_19_335,-22,33,sofa_0548_x10_y140
sofa_0554_x5_y0_aug_20_335,-25,158,sofa_0554_x5_y0
bench_0175_x125_y110_aug_21_335,-24,59,bench_0175_x125_y110
chair_0298_x130_y60_aug_22_335,-22,14,chair_0298_x130_y60
sofa_0715_x80_y135_aug_23_335,-22,130,sofa_0715_x80_y135
vase_0131_x110_y10_aug_24_335,-25,-132,vase_0131_x110_y10
cup_0004_x155_y155_aug_25_335,-23,12,cup_0004_x155_y155
toilet_0281_x125_y65_aug_26_335,-24,-126,toilet_0281_x125_y65
bottle_0122_x65_y115_aug_27_335,-21,-131,bottle_0122_x65_y115
cup_0081_x35_y60_aug_28_335,-22,-141,cup_0081_x35_y60
cup_0050_x85_y125_aug_29_335,-21,72,cup_0050_x85_y125
chair_0145_x60_y15_aug_30_335,-23,-33,chair_0145_x60_y15
person_0013_x90_y105_aug_31_335,-21,-131,person_0013_x90_y105
vase_0069_x90_y65_aug_32_335,-21,-12,vase_0069_x90_y65
chair_0241_x150_y95_aug_33_335,-21,-43,chair_0241_x150_y95
bathtub_0148_x120_y0_aug_34_335,-22,3,bathtub_0148_x120_y0
vase_0510_x25_y135_aug_35_335,-23,-99,vase_0510_x25_y135
bookshelf_0265_x130_y75_aug_36_335,-25,106,bookshelf_0265_x130_y75
sofa_0409_x70_y135_aug_37_335,-22,-109,sofa_0409_x70_y135
cup_0025_x70_y175_aug_38_335,-22,-174,cup_0025_x70_y175
cone_0143_x50_y30_aug_39_335,-22,122,cone_0143_x50_y30
chair_0397_x170_y10_aug_40_335,-24,96,chair_0397_x170_y10
bathtub_0148_x75_y150_aug_41_335,-24,108,bathtub_0148_x75_y150
bed_0275_x40_y80_aug_42_335,-23,65,bed_0275_x40_y80
vase_0196_x120_y110_aug_43_335,-25,86,vase_0196_x120_y110
door_0001_x5_y80_aug_44_335,-21,-147,door_0001_x5_y80
bowl_0053_x90_y70_aug_45_335,-22,-68,bowl_0053_x90_y70
table_0449_x175_y105_aug_46_335,-22,40,table_0449_x175_y105
chair_0706_x15_y50_aug_47_335,-23,71,chair_0706_x15_y50
dresser_0255_x55_y160_aug_48_335,-25,164,dresser_0255_x55_y160
bowl_0042_x75_y20_aug_49_335,-22,86,bowl_0042_x75_y20
vase_0515_x150_y45_aug_0_340,-19,-9,vase_0515_x150_y45
bowl_0052_x110_y35_aug_1_340,-20,103,bowl_0052_x110_y35
dresser_0045_x85_y125_aug_2_340,-17,166,dresser_0045_x85_y125
bottle_0140_x55_y70_aug_3_340,-17,-155,bottle_0140_x55_y70
tent_0180_x25_y80_aug_4_340,-19,-93,tent_0180_x25_y80
vase_0262_x130_y80_aug_5_340,-20,-36,vase_0262_x130_y80
bowl_0058_x45_y80_aug_6_340,-18,-153,bowl_0058_x45_y80
toilet_0379_x165_y140_aug_7_340,-17,-7,toilet_0379_x165_y140
cup_0025_x65_y115_aug_8_340,-17,106,cup_0025_x65_y115
bottle_0006_x130_y15_aug_9_340,-20,-115,bottle_0006_x130_y15
chair_0610_x175_y140_aug_10_340,-18,104,chair_0610_x175_y140
sofa_0610_x10_y25_aug_11_340,-17,143,sofa_0610_x10_y25
chair_0117_x75_y0_aug_12_340,-17,-79,chair_0117_x75_y0
bottle_0344_x170_y155_aug_13_340,-17,-76,bottle_0344_x170_y155
cup_0022_x175_y55_aug_14_340,-19,130,cup_0022_x175_y55
bottle_0344_x55_y60_aug_15_340,-16,134,bottle_0344_x55_y60
sofa_0610_x15_y95_aug_16_340,-20,108,sofa_0610_x15_y95
chair_0386_x140_y90_aug_17_340,-18,74,chair_0386_x140_y90
cup_0081_x145_y80_aug_18_340,-16,41,cup_0081_x145_y80
sofa_0541_x15_y45_aug_19_340,-18,-131,sofa_0541_x15_y45
toilet_0357_x145_y105_aug_20_340,-19,-132,toilet_0357_x145_y105
bed_0163_x125_y100_aug_21_340,-16,166,bed_0163_x125_y100
tent_0180_x110_y115_aug_22_340,-16,141,tent_0180_x110_y115
chair_0545_x130_y90_aug_23_340,-20,-55,chair_0545_x130_y90
bookshelf_0259_x135_y65_aug_24_340,-17,97,bookshelf_0259_x135_y65
bench_0175_x95_y140_aug_25_340,-17,149,bench_0175_x95_y140
vase_0069_x85_y145_aug_26_340,-18,-31,vase_0069_x85_y145
chair_0289_x55_y135_aug_27_340,-16,-85,chair_0289_x55_y135
dresser_0248_x45_y115_aug_28_340,-19,103,dresser_0248_x45_y115
chair_0858_x45_y30_aug_29_340,-17,-104,chair_0858_x45_y30
table_0449_x150_y90_aug_30_340,-18,-65,table_0449_x150_y90
cup_0004_x45_y145_aug_31_340,-16,-60,cup_0004_x45_y145
vase_0280_x155_y85_aug_32_340,-18,-141,vase_0280_x155_y85
chair_0028_x40_y10_aug_33_340,-20,-121,chair_0028_x40_y10
bowl_0029_x140_y150_aug_34_340,-20,-142,bowl_0029_x140_y150
bottle_0006_x70_y155_aug_35_340,-16,14,bottle_0006_x70_y155
vase_0359_x135_y85_aug_36_340,-18,-169,vase_0359_x135_y85
bottle_0270_x45_y90_aug_37_340,-16,-80,bottle_0270_x45_y90
laptop_0045_x115_y80_aug_38_340,-17,-168,laptop_0045_x115_y80
bowl_0058_x15_y35_aug_39_340,-20,83,bowl_0058_x15_y35
chair_0117_x165_y130_aug_40_340,-16,-28,chair_0117_x165_y130
cup_0025_x110_y50_aug_41_340,-19,100,cup_0025_x110_y50
sofa_0409_x0_y25_aug_42_340,-20,20,sofa_0409_x0_y25
bowl_0061_x105_y75_aug_43_340,-18,164,bowl_0061_x105_y75
curtain_0030_x125_y95_aug_44_340,-20,91,curtain_0030_x125_y95
vase_0190_x110_y80_aug_45_340,-16,-56,vase_0190_x110_y80
bowl_0029_x115_y20_aug_46_340,-20,-48,bowl_0029_x115_y20
bookshelf_0107_x165_y105_aug_47_340,-16,10,bookshelf_0107_x165_y105
vase_0196_x35_y25_aug_48_340,-16,-134,vase_0196_x35_y25
sofa_0541_x160_y20_aug_49_340,-19,67,sofa_0541_x160_y20
bench_0122_x60_y100_aug_0_345,-13,-166,bench_0122_x60_y100
stairs_0144_x165_y65_aug_1_345,-12,114,stairs_0144_x165_y65
chair_0928_x75_y175_aug_2_345,-11,80,chair_0928_x75_y175
lamp_0107_x145_y110_aug_3_345,-12,83,lamp_0107_x145_y110
xbox_0089_x30_y150_aug_4_345,-15,-144,xbox_0089_x30_y150
vase_0193_x135_y110_aug_5_345,-13,63,vase_0193_x135_y110
bench_0175_x115_y140_aug_6_345,-14,151,bench_0175_x115_y140
bench_0046_x115_y165_aug_7_345,-12,-134,bench_0046_x115_y165
bookshelf_0320_x65_y70_aug_8_345,-12,-21,bookshelf_0320_x65_y70
person_0075_x165_y30_aug_9_345,-13,177,person_0075_x165_y30
chair_0706_x0_y130_aug_10_345,-15,-161,chair_0706_x0_y130
dresser_0115_x110_y70_aug_11_345,-13,-141,dresser_0115_x110_y70
vase_0493_x80_y120_aug_12_345,-15,123,vase_0493_x80_y120
bottle_0122_x140_y85_aug_13_345,-14,-26,bottle_0122_x140_y85
chair_0606_x10_y145_aug_14_345,-12,86,chair_0606_x10_y145
vase_0203_x130_y10_aug_15_345,-12,-79,vase_0203_x130_y10
car_0286_x125_y20_aug_16_345,-11,-27,car_0286_x125_y20
lamp_0107_x105_y175_aug_17_345,-11,73,lamp_0107_x105_y175
bottle_0205_x175_y35_aug_18_345,-11,72,bottle_0205_x175_y35
bathtub_0148_x70_y160_aug_19_345,-12,-102,bathtub_0148_x70_y160
cup_0025_x145_y35_aug_20_345,-13,-104,cup_0025_x145_y35
vase_0359_x75_y125_aug_21_345,-12,108,vase_0359_x75_y125
mantel_0066_x130_y45_aug_22_345,-14,-32,mantel_0066_x130_y45
bookshelf_0268_x155_y160_aug_23_345,-14,26,bookshelf_0268_x155_y160
vase_0262_x30_y125_aug_24_345,-12,71,vase_0262_x30_y125
sofa_0256_x100_y155_aug_25_345,-15,142,sofa_0256_x100_y155
bowl_0050_x10_y20_aug_26_345,-12,-61,bowl_0050_x10_y20
vase_0160_x15_y120_aug_27_345,-13,-17,vase_0160_x15_y120
vase_0515_x75_y170_aug_28_345,-14,-109,vase_0515_x75_y170
bottle_0205_x75_y100_aug_29_345,-11,-41,bottle_0205_x75_y100
bench_0091_x30_y150_aug_30_345,-11,179,bench_0091_x30_y150
chair_0610_x75_y170_aug_31_345,-15,-143,chair_0610_x75_y170
vase_0458_x105_y150_aug_32_345,-12,40,vase_0458_x105_y150
chair_0610_x130_y0_aug_33_345,-11,-6,chair_0610_x130_y0
mantel_0144_x15_y65_aug_34_345,-11,53,mantel_0144_x15_y65
toilet_0357_x110_y140_aug_35_345,-13,-87,toilet_0357_x110_y140
cup_0022_x175_y70_aug_36_345,-15,-102,cup_0022_x175_y70
cup_0081_x65_y30_aug_37_345,-15,-26,cup_0081_x65_y30
vase_0369_x10_y95_aug_38_345,-13,105,vase_0369_x10_y95
vase_0285_x25_y120_aug_39_345,-14,134,vase_0285_x25_y120
cup_0050_x5_y130_aug_40_345,-15,-86,cup_0050_x5_y130
sofa_0515_x100_y35_aug_41_345,-12,-104,sofa_0515_x100_y35
bookshelf_0107_x85_y60_aug_42_345,-15,111,bookshelf_0107_x85_y60
bottle_0207_x50_y130_aug_43_345,-11,-109,bottle_0207_x50_y130
bookshelf_0343_x150_y165_aug_44_345,-15,166,bookshelf_0343_x150_y165
cup_0053_x40_y0_aug_45_345,-12,32,cup_0053_x40_y0
sofa_0209_x70_y125_aug_46_345,-15,72,sofa_0209_x70_y125
cup_0081_x65_y145_aug_47_345,-14,-102,cup_0081_x65_y145
bottle_0161_x175_y30_aug_48_345,-11,84,bottle_0161_x175_y30
vase_0190_x110_y40_aug_49_345,-12,-46,vase_0190_x110_y40
bottle_0205_x70_y120_aug_0_350,-10,-21,bottle_0205_x70_y120
mantel_0144_x35_y20_aug_1_350,-8,77,mantel_0144_x35_y20
toilet_0281_x75_y160_aug_2_350,-6,-70,toilet_0281_x75_y160
chair_0706_x55_y80_aug_3_350,-8,108,chair_0706_x55_y80
vase_0493_x75_y30_aug_4_350,-8,120,vase_0493_x75_y30
piano_0135_x50_y110_aug_5_350,-7,-150,piano_0135_x50_y110
bowl_0029_x90_y155_aug_6_350,-8,4,bowl_0029_x90_y155
cone_0063_x135_y105_aug_7_350,-7,-2,cone_0063_x135_y105
bench_0091_x70_y120_aug_8_350,-9,-138,bench_0091_x70_y120
cup_0022_x155_y110_aug_9_350,-9,54,cup_0022_x155_y110
vase_0247_x55_y170_aug_10_350,-8,113,vase_0247_x55_y170
bench_0091_x15_y5_aug_11_350,-8,-97,bench_0091_x15_y5
bottle_0122_x125_y170_aug_12_350,-10,5,bottle_0122_x125_y170
vase_0369_x130_y105_aug_13_350,-9,-62,vase_0369_x130_y105
vase_0515_x145_y135_aug_14_350,-6,164,vase_0515_x145_y135
sofa_0502_x170_y85_aug_15_350,-7,33,sofa_0502_x170_y85
cup_0025_x170_y155_aug_16_350,-9,28,cup_0025_x170_y155
sofa_0541_x45_y120_aug_17_350,-9,-53,sofa_0541_x45_y120
lamp_0025_x20_y110_aug_18_350,-8,131,lamp_0025_x20_y110
vase_0123_x125_y175_aug_19_350,-7,-92,vase_0123_x125_y175
cup_0025_x110_y60_aug_20_350,-9,50,cup_0025_x110_y60
sofa_0548_x140_y5_aug_21_350,-10,-76,sofa_0548_x140_y5
curtain_0075_x170_y175_aug_22_350,-8,-107,curtain_0075_x170_y175
